age,income,savings,expenses,debt
33,100,50000,64810,338588
33,200,80000,68286,929056
60,30,80000,21534,998086
55,90,100000,57450,650692
21,0,100000,65263,496939
22,200,1000000,98760,234360
44,10000,1000,50549,268533
40,10000,1000000,75437,367999
25,90,80000,90930,673778
44,10000,1000,39389,702204
25,0,20000,71914,725655
44,0,80000,17180,551146
21,0,80000,30372,607014
30,10000,50000,87589,636218
55,100,100000,16112,799709
35,0,80000,80068,324022
20,20000,20000,60731,424907
21,200,80000,48828,600829
60,90,1000000,33799,748764
33,0,20000,30927,58569
70,0,80000,20544,877200
33,20000,20000,23530,118625
70,0,5000,77034,170260
55,35,1000,12335,474932
44,200,20000,98444,297685
30,90,80000,90549,519597
33,0,5000,43978,364029
24,100,20000,16752,927244
60,0,100000,57642,277958
30,75,100000,67911,644383
60,0,50000,79208,355206
25,90,50000,8727,811744
33,200,80000,78088,115430
70,90,20000,41096,15073
23,35,5000,94975,570355
33,200,1000,2669,743179
22,75,5000,37908,452209
70,0,1000000,39553,951319
25,20000,50000,37214,405535
60,20000,5000,40198,510680
40,0,5000,43272,582367
33,30,20000,45627,174823
60,0,50000,51758,643353
33,100,80000,36568,651041
44,20000,20000,82001,261908
33,10000,5000,14662,606019
30,90,5000,66198,591177
35,20000,20000,13344,39554
23,20000,100000,4571,919462
23,100,50000,39475,42138
24,0,1000000,56496,743120
60,200,5000,11642,915946
35,30,50000,34476,105229
40,0,1000000,26712,302040
40,18000,50000,64208,958111
24,100,1000,62695,607525
40,0,20000,21180,553640
30,20000,80000,36869,704523
70,0,100000,41572,160161
22,0,80000,90054,101617
23,0,20000,48030,546401
30,0,100000,25266,964168
60,200,5000,38860,47551
40,0,80000,51729,123893
22,0,80000,93296,208273
20,10000,20000,14800,791461
55,30,50000,64216,785643
60,100,1000000,11343,799266
44,30,100000,99786,145007
24,0,100000,56271,951862
60,0,100000,13261,574089
40,100,20000,10917,949546
33,0,1000,28609,18517
20,90,1000000,58152,432464
30,200,1000,80602,953959
60,30,1000,57652,802635
21,0,1000000,60308,914003
21,0,80000,82502,796634
24,90,80000,70250,580599
23,0,80000,11270,768565
20,100,20000,71024,568250
40,0,80000,21636,1218
60,20000,1000,69196,615866
60,0,80000,13866,675655
33,0,50000,63439,384517
70,90,5000,17693,858383
60,35,50000,18793,19061
60,90,20000,58549,345984
44,90,100000,25987,996178
21,0,5000,27222,369061
24,0,100000,67002,835969
21,10000,1000,25045,233634
44,200,5000,49294,476236
60,200,5000,52756,102697
21,0,1000000,12322,667754
22,30,100000,60750,257019
21,0,100000,77465,549055
60,20000,1000000,11143,486553
25,35,5000,72354,59868
25,0,1000,90979,955565
30,20000,20000,91825,979849
70,200,1000,93356,508313
60,18000,1000000,90246,903511
40,0,1000000,3073,761511
20,0,80000,1037,437727
70,0,20000,84286,80836
60,18000,1000,53261,150013
33,90,5000,33190,537635
23,30,80000,83126,568034
23,75,80000,49168,868865
44,0,100000,99946,513602
60,35,1000,89488,544390
25,0,20000,13050,525463
25,200,1000,71997,225329
25,100,5000,79173,143179
35,90,50000,25792,207531
30,100,1000,90340,624885
35,30,80000,94265,842246
21,0,20000,24615,767128
70,100,20000,90740,964635
23,0,100000,67489,874759
21,0,1000,91409,968818
55,20000,1000000,15930,850771
30,0,20000,58784,30860
55,0,100000,4780,111716
35,75,100000,4098,359922
55,18000,20000,66723,580720
60,0,80000,17135,463144
70,100,20000,45754,217609
70,30,80000,53812,333630
40,18000,100000,57368,53769
55,0,1000,86177,403560
20,18000,20000,16032,99742
20,0,100000,63016,105432
35,75,80000,90010,940539
22,0,1000,51034,346867
25,100,20000,79740,422821
33,200,20000,64909,584635
22,10000,80000,23664,137473
30,10000,50000,95074,948119
60,20000,1000,88110,624096
24,0,100000,79300,690943
22,20000,1000,53415,944134
70,0,1000000,44045,816155
25,0,80000,15542,678327
33,75,5000,23479,459402
40,30,80000,22369,278335
21,10000,5000,77946,96269
23,90,50000,6319,206285
35,35,5000,44854,699577
40,0,100000,24838,820033
40,35,20000,56528,145724
30,30,100000,36383,174129
25,0,80000,37798,366098
25,30,1000000,98223,730694
25,0,50000,4609,372464
33,75,100000,34998,610322
20,100,100000,63940,250788
60,90,100000,6664,244431
70,0,5000,83406,752063
55,0,1000,54477,794558
23,35,1000,58685,865027
35,10000,5000,54528,998070
60,18000,100000,80785,165998
30,0,1000,2050,582518
24,18000,1000,10029,190667
60,0,1000,72729,826831
25,0,1000000,96126,935170
21,10000,5000,72774,31557
33,0,1000,25005,794537
23,18000,80000,69525,188910
70,0,80000,13188,269234
24,0,5000,71939,703219
25,0,20000,7741,598155
35,0,20000,63831,603752
44,0,5000,97956,409757
30,18000,20000,73804,70390
22,0,1000,81717,501767
24,18000,50000,30159,990966
30,35,100000,47441,403726
40,100,20000,32788,485342
30,0,100000,39672,268751
22,0,1000,19284,360423
30,75,20000,35267,713851
44,35,5000,33374,970830
24,18000,20000,55685,314889
44,0,1000000,86531,368122
44,200,80000,24471,726428
70,0,20000,33662,815462
60,30,1000,22495,577269
23,0,20000,45791,25042
21,90,20000,15428,341977
25,0,20000,48871,977198
35,0,5000,61590,483303
21,75,5000,47974,136002
20,75,1000,64697,847652
44,0,1000000,58104,179841
22,20000,80000,13493,230053
30,0,80000,18445,87906
55,0,100000,91660,504332
23,0,1000000,75393,104786
20,0,100000,7543,953713
33,0,50000,13640,217830
60,100,80000,91795,813506
55,0,1000,23541,839013
22,0,100000,20606,96831
22,0,20000,75732,442836
35,100,1000,88908,643779
22,0,1000,11595,435166
22,0,80000,90522,132005
35,18000,100000,94562,827135
35,90,100000,53983,215844
70,0,20000,86484,683774
60,10000,50000,95771,17886
44,0,1000000,35618,118732
33,18000,80000,56318,484170
40,100,5000,85255,249534
25,18000,50000,30737,924009
21,100,80000,96961,427909
44,0,50000,88843,360273
25,18000,1000,21675,362861
55,10000,20000,9684,180179
21,0,80000,88612,770797
24,0,50000,50389,894954
30,0,50000,18998,972788
20,75,50000,33449,58894
33,35,5000,62059,122396
24,20000,5000,30157,963472
23,35,20000,68444,236876
33,10000,20000,95961,258113
70,0,20000,38337,161733
25,10000,50000,47199,714641
35,75,1000000,35220,776489
30,0,50000,63745,342418
20,0,20000,57742,761707
33,20000,80000,10724,922426
44,75,100000,85219,289931
44,90,100000,75327,597241
70,20000,20000,21460,207059
21,20000,1000000,49036,26894
25,75,5000,64989,753834
25,200,100000,93387,800367
30,200,1000000,39774,389717
24,20000,100000,4653,31155
21,30,1000,9996,2161
22,0,1000000,15747,237388
55,75,1000000,72597,944230
33,0,5000,25514,898759
30,75,5000,34921,887892
44,200,1000,2344,785286
22,10000,50000,33183,550481
23,0,100000,95277,662970
25,30,1000000,55824,396613
40,0,1000000,74156,266574
23,30,80000,71237,897476
23,100,50000,79733,867225
23,0,1000,9382,160473
21,0,100000,60272,882871
70,30,1000,16525,246670
70,0,1000000,25589,657194
60,0,80000,41958,681840
55,90,50000,34719,22417
70,20000,20000,62607,837910
33,35,5000,78588,819149
21,0,1000000,41422,47585
20,90,1000,13950,551754
22,0,1000000,43110,175865
44,10000,5000,93844,974257
60,0,20000,69051,590510
24,0,80000,57333,545322
22,200,5000,31930,578351
60,18000,80000,15178,670659
33,75,80000,79595,717090
55,0,5000,26611,658847
30,35,20000,89443,899110
33,100,1000000,68145,136859
40,0,50000,68035,111088
25,90,1000,36103,152693
35,0,80000,25568,60721
70,0,1000000,85084,898466
40,20000,1000,83766,756722
20,18000,1000,36064,542486
40,18000,1000000,89985,681104
40,0,20000,98593,274160
24,20000,5000,27620,332612
25,0,1000000,47914,605975
40,0,1000,27353,695694
70,35,5000,36785,576605
24,18000,80000,24149,694048
21,0,80000,56514,132374
25,0,80000,84822,449063
60,200,100000,20552,541605
22,0,80000,17554,886160
35,100,20000,70384,160230
21,0,80000,76059,713653
33,0,100000,90986,87710
20,0,50000,19700,699649
55,10000,5000,72238,977653
44,0,100000,39124,802713
60,0,80000,6322,237708
20,0,5000,16413,414701
25,0,80000,98757,339978
33,10000,1000000,92633,842610
20,0,1000000,88846,746211
70,0,5000,67814,775576
40,18000,20000,49446,320385
40,10000,80000,50026,28821
35,20000,20000,3351,673597
20,90,50000,64220,888346
21,0,5000,69379,156594
40,200,80000,57492,882176
60,30,100000,43952,599681
60,0,50000,35246,731582
25,18000,100000,67903,503299
60,0,5000,45546,64528
60,0,50000,23410,118395
33,0,1000,30854,272744
60,0,80000,49940,168962
40,0,80000,42647,244712
35,35,1000000,87424,859574
21,0,1000,26643,152752
22,0,1000000,24235,250619
22,200,100000,57958,142017
55,100,80000,76886,737498
35,20000,1000000,59601,932163
22,35,5000,42551,758774
55,30,1000000,19908,700496
55,0,80000,5148,506098
30,18000,5000,37678,985730
70,10000,100000,25259,923638
23,35,1000000,66422,177088
23,20000,1000000,19088,850054
44,30,5000,8897,263616
44,18000,100000,37856,978159
33,75,100000,38675,811438
25,0,1000,43087,518660
25,10000,1000000,5743,933746
40,200,1000,62089,313794
40,0,100000,42790,787931
55,0,1000000,32723,470342
21,0,80000,21522,583210
33,75,80000,75774,210673
70,0,1000,91293,600758
55,75,1000000,78113,982649
20,0,1000,48358,533932
55,0,50000,41769,788521
40,18000,1000000,80395,769466
44,0,1000000,56170,920987
25,30,5000,72978,122478
24,0,100000,60773,944211
22,0,20000,99986,444716
70,0,50000,83483,474239
24,75,80000,1772,140491
40,10000,80000,71517,532768
20,0,5000,18797,77847
23,30,20000,84746,681187
22,35,1000000,12696,370894
35,0,100000,88231,476709
20,20000,50000,82654,987212
25,90,1000,35213,851838
24,30,50000,14520,951594
44,35,20000,66858,946693
55,30,100000,88577,596457
30,90,20000,11633,217274
25,20000,100000,25396,856027
55,75,50000,32240,545007
30,0,80000,5177,533214
55,90,20000,74249,310461
24,18000,80000,62421,345476
70,30,100000,48104,19822
22,18000,20000,65033,123306
23,20000,50000,93469,268883
33,0,50000,86597,480144
23,100,80000,86619,393774
22,10000,1000,71756,550859
25,90,20000,91892,341361
24,35,1000000,62552,63221
55,35,5000,4197,317009
22,20000,80000,47828,767851
33,90,80000,90180,895053
23,0,80000,85045,109746
20,0,20000,27365,194257
22,10000,100000,91364,957532
21,18000,100000,65728,363091
70,100,1000,61888,123751
25,0,100000,42603,333200
40,0,20000,22776,276402
60,0,80000,81328,198734
25,0,20000,42310,357968
55,90,1000,26238,488657
24,0,50000,3871,135049
21,20000,100000,58845,420731
40,75,5000,32158,500494
44,0,20000,57222,782622
30,0,20000,31920,639903
55,0,80000,11146,283563
23,0,5000,71392,740444
24,20000,100000,70984,336262
35,90,1000,6367,578736
60,20000,20000,6356,334491
55,75,50000,60596,202963
30,90,80000,64710,6684
33,75,1000000,87857,797345
21,20000,5000,61921,539470
35,0,100000,8513,942555
33,20000,50000,66737,549544
23,18000,50000,38252,766751
35,30,20000,45541,644161
30,30,1000,42899,492221
44,200,50000,52110,894430
30,30,1000,80519,296656
35,0,50000,70114,41350
22,35,1000000,46164,662438
20,30,5000,47245,9653
22,90,80000,25187,952458
23,0,80000,46795,434044
35,0,1000000,96140,685292
30,18000,100000,67179,174684
25,75,80000,81885,51704
40,0,5000,1531,604252
55,0,1000000,40363,933270
30,0,1000,99996,155168
55,18000,5000,35033,743657
20,0,1000,29376,575351
21,35,20000,45482,343205
20,0,100000,90923,791322
23,0,100000,36160,423694
22,10000,100000,18911,98109
30,35,1000000,28739,742677
44,90,5000,87810,571438
60,75,1000,61810,925876
44,0,5000,20683,524660
22,200,100000,46471,655443
44,100,5000,81401,303291
21,75,100000,74911,935681
25,0,5000,93280,197721
60,18000,100000,39444,993276
55,0,80000,3802,476262
60,30,20000,18991,270623
44,30,1000000,67060,972681
35,18000,1000,67588,615933
24,100,5000,78206,599604
70,90,1000,63657,992224
21,0,1000,21244,239974
24,200,1000,79950,906507
33,18000,5000,78705,650262
30,90,50000,27863,926342
60,18000,1000,27289,764541
24,35,100000,84404,796285
35,0,1000,4027,945159
20,20000,1000,41957,160664
44,90,5000,88312,544849
40,0,80000,94395,493743
20,0,1000000,4886,437781
23,30,80000,40752,745714
24,100,100000,70038,487955
25,10000,100000,40426,78753
30,0,100000,6246,199301
24,0,1000,20180,921289
33,20000,1000,54941,607391
30,18000,1000,49667,791268
44,0,50000,31506,352295
24,0,5000,90461,946750
44,0,80000,36363,829015
44,35,5000,86358,9531
70,90,1000,91074,394577
25,200,5000,46541,412624
35,90,50000,33725,554496
25,90,80000,90757,5549
23,0,80000,98590,950247
20,30,80000,14118,848404
25,200,100000,87738,564354
33,0,1000,45130,955871
20,0,50000,79801,14405
24,10000,1000000,66660,461935
40,0,20000,5725,895333
24,30,5000,56758,677872
24,0,5000,52246,471163
20,20000,80000,42839,170933
23,20000,1000000,3455,577351
44,0,100000,17749,531596
44,18000,100000,79245,23396
24,100,5000,70308,167322
40,0,1000,50734,722739
60,0,1000,31777,61320
23,0,20000,84883,338002
44,30,50000,67405,259544
20,0,50000,82274,562083
23,0,5000,41154,137919
55,0,50000,69309,360912
35,0,1000000,14679,587731
20,90,5000,48953,760132
22,0,1000,9668,513391
55,75,20000,98197,99342
55,35,100000,31685,307065
25,0,1000,18203,233179
55,0,100000,14037,712613
70,0,5000,50295,857737
30,0,80000,81403,503053
35,75,5000,62905,199319
55,100,50000,45075,439649
25,0,50000,66735,900361
23,18000,20000,6358,616346
23,20000,5000,1607,299632
24,90,5000,97030,137658
23,200,80000,32334,473226
44,0,1000,17305,565856
22,200,1000,9142,484802
20,35,1000,36739,581487
44,0,1000,85516,443233
20,35,5000,38670,182568
22,100,5000,67341,248424
70,0,50000,81917,946802
33,0,20000,3600,411144
21,20000,50000,40763,556425
22,30,20000,89306,319660
55,0,100000,57282,510267
25,0,20000,67024,678130
23,20000,1000,24891,165419
21,0,1000,30919,168864
33,10000,1000,6621,678227
40,20000,5000,56297,309670
44,0,1000,44506,289999
24,100,100000,16969,338401
70,0,1000,77518,580733
44,0,20000,39874,209360
30,200,50000,97483,364453
70,0,5000,81205,948886
44,18000,5000,76008,523602
20,75,1000000,69099,702369
23,0,50000,32826,427599
60,75,80000,61265,206668
21,0,80000,80683,850344
21,20000,1000,17247,771785
25,20000,1000000,3939,144170
25,0,1000,39568,69508
21,18000,100000,55683,352656
22,100,5000,84968,146903
40,35,5000,57587,338090
70,0,20000,75941,148753
44,0,80000,83466,66481
30,30,5000,71191,606405
40,18000,100000,72061,863236
35,0,5000,45054,40791
40,0,1000,36008,5229
70,0,50000,12884,231561
20,35,20000,85790,995400
22,0,1000,84184,580759
60,35,1000,12063,461358
24,0,1000000,82915,931324
40,10000,50000,46387,350719
20,200,5000,91188,827859
20,0,1000,58493,136448
22,0,1000000,77660,11623
60,10000,20000,4300,5960
21,20000,20000,8253,542757
55,0,5000,16287,725532
60,0,50000,52172,116281
22,0,1000,47380,295866
20,30,1000,20390,204892
22,30,1000,25660,567223
40,10000,1000,70034,947119
40,200,80000,60203,924210
55,10000,20000,39454,539795
23,0,1000000,19812,807215
30,0,5000,30551,126897
44,200,1000,45243,81120
35,100,50000,33639,622007
33,90,1000,69842,621412
35,10000,50000,45613,593343
30,30,80000,5657,693928
40,0,5000,17759,109650
21,0,1000,42684,997409
70,0,100000,97832,754465
30,18000,20000,65983,156598
24,30,100000,68744,526092
20,100,20000,77160,338352
21,35,50000,72974,533540
60,10000,5000,85778,951083
22,90,5000,50348,439920
44,100,80000,42441,932672
23,30,80000,13175,656210
25,100,1000,16408,169663
44,18000,100000,20778,133491
40,200,5000,77156,522432
30,18000,50000,39939,98930
25,75,50000,82101,455832
60,200,1000,23519,583780
22,0,5000,95948,335829
22,0,1000,77988,935598
25,20000,5000,74277,173719
22,100,80000,22498,394038
20,200,80000,70453,898645
60,0,1000,87252,565217
21,20000,5000,31787,74700
60,30,50000,83634,166765
21,0,1000000,83464,470385
25,0,1000,84338,451582
35,10000,100000,66444,626906
44,90,80000,33496,290240
22,75,5000,44945,567304
44,0,20000,83864,313106
22,18000,1000,12667,171163
40,35,1000,49538,331998
20,0,20000,12139,247620
60,18000,100000,24210,849244
40,18000,100000,1012,932283
20,20000,80000,31482,720758
25,200,80000,60368,781743
24,200,1000,23546,514747
24,0,80000,50482,441423
33,10000,5000,43191,615417
60,90,80000,82389,53023
20,0,20000,61108,440177
40,35,1000000,32980,975487
30,90,50000,75783,901005
44,0,5000,68100,669475
30,35,100000,59953,212336
60,75,5000,76113,176533
44,0,5000,50826,334804
30,10000,1000,27047,959854
20,35,5000,42174,902361
22,10000,1000000,65999,742879
40,90,50000,1052,939713
60,0,50000,93305,483054
40,90,20000,71270,908878
55,18000,50000,7787,532498
21,0,1000,7060,495044
24,100,1000000,72251,579464
22,35,50000,4188,511094
60,35,50000,12020,657116
22,10000,80000,22236,313977
22,90,80000,8566,49256
70,10000,50000,88618,789799
60,0,80000,88973,110041
23,0,100000,39771,930767
44,200,5000,54362,553395
70,0,1000,99660,714407
25,75,1000000,81369,974477
24,90,80000,87266,208516
55,0,20000,34455,94091
70,0,100000,50978,962742
70,200,1000000,93394,515110
55,30,5000,15724,76809
60,200,100000,37392,846762
25,100,1000000,48736,562655
24,75,20000,57466,962792
25,75,50000,85164,951236
33,200,1000,42659,908104
40,18000,5000,32119,657032
33,0,80000,1352,140029
21,20000,1000,33638,89208
20,200,50000,5772,738562
30,20000,1000000,3248,338077
24,0,1000,31140,847524
70,10000,20000,97068,163991
35,100,50000,79436,334930
30,100,100000,34410,481431
24,10000,20000,4203,400750
55,0,1000,94107,277256
25,10000,80000,45478,872141
30,0,1000000,25323,178364
20,0,80000,76812,603500
33,200,20000,88724,812927
30,200,80000,29638,436067
20,35,100000,90787,48400
30,90,5000,9216,944674
23,0,20000,40494,611772
24,90,1000000,58086,485186
24,20000,100000,67745,756947
40,0,1000000,58460,165852
25,90,20000,43128,904173
20,100,20000,10355,601780
40,0,80000,11170,951191
35,90,5000,3741,699247
30,18000,1000,73737,667155
35,90,5000,73506,705095
22,0,5000,96606,128181
23,0,1000000,62298,824921
21,0,100000,60930,948377
30,0,100000,1726,245300
44,10000,20000,52233,613321
22,0,1000000,26214,703111
20,90,1000,77669,97143
20,100,80000,52248,163260
33,30,1000,7005,818340
24,20000,1000000,7193,864779
22,10000,1000,20170,421272
35,0,50000,86261,54053
23,0,50000,94066,142041
33,18000,1000,48161,462832
30,0,5000,56869,918867
24,0,5000,13930,952043
20,0,1000,63309,339539
33,20000,1000000,42692,6202
35,20000,80000,43406,216113
33,20000,20000,23352,404240
55,0,100000,78224,504657
22,0,5000,71523,153037
35,18000,1000,62952,258341
44,100,20000,61454,172129
20,0,50000,80483,338275
25,75,1000000,57609,191229
40,75,50000,15727,717731
44,18000,50000,21168,569291
44,90,20000,15715,660828
60,0,20000,81360,993323
30,0,20000,29265,503221
40,90,100000,6061,897637
44,0,100000,33403,814264
20,20000,20000,65474,543747
60,35,100000,12318,231249
55,0,100000,79301,713288
30,0,100000,32696,997862
30,0,5000,94097,83308
23,18000,20000,61579,453676
25,30,20000,30383,89818
55,10000,50000,6273,506323
40,0,20000,72034,72339
23,75,1000000,61369,131735
33,30,80000,75192,71766
60,0,5000,85313,398835
44,0,1000000,77406,107310
60,90,1000000,82167,421409
40,20000,100000,9288,707119
33,0,80000,98689,411629
21,100,50000,81807,923253
22,0,20000,75032,880549
60,90,20000,21435,210333
25,0,1000,8947,996859
30,200,80000,39817,165320
35,0,100000,89068,358348
25,20000,100000,51166,926558
40,10000,5000,78639,564015
25,75,100000,88261,496323
25,200,80000,22512,18302
55,18000,5000,57723,474375
33,30,20000,77117,723289
20,20000,1000,85091,601415
55,0,1000,59376,274263
44,0,50000,99132,955890
33,200,20000,69069,275688
44,0,80000,54182,991333
30,0,20000,39751,356756
70,0,100000,96322,127061
40,35,80000,66606,550988
23,0,80000,71696,805353
30,200,1000000,56664,927119
20,0,100000,95947,70081
40,18000,1000000,1847,843901
23,100,1000000,7367,589316
44,200,5000,57865,285970
60,10000,80000,42521,713055
22,20000,100000,57597,579972
24,200,50000,84827,706423
60,20000,100000,69934,712702
60,35,1000,68539,880711
70,30,20000,55836,69253
60,35,100000,41634,886105
70,20000,5000,70145,942503
24,0,80000,76702,640944
35,0,1000,36335,21590
35,75,5000,87423,628446
21,18000,100000,80112,128081
21,75,80000,31746,506812
60,0,80000,16324,982860
20,90,50000,82985,436314
21,0,20000,47390,562035
30,30,50000,99506,298268
55,0,20000,23494,508897
21,35,1000,35154,646055
55,0,1000000,18421,371883
30,200,80000,27878,734760
35,90,100000,2822,734694
25,200,1000000,21246,645225
20,0,1000,40849,924226
24,0,50000,75007,446180
44,0,5000,89892,364093
44,0,20000,43394,657011
21,90,5000,23423,408478
24,0,100000,81395,735807
44,18000,1000000,65419,22555
23,75,80000,97452,888279
33,90,1000000,77104,286373
24,20000,20000,11153,348651
22,20000,50000,49265,601055
21,200,20000,14247,993010
55,20000,20000,76281,865459
70,10000,1000,24404,666117
35,0,1000000,94868,829291
23,0,1000,87580,642974
21,0,50000,30122,435174
30,30,1000,17973,436358
20,20000,1000000,68563,694681
23,30,1000000,40162,754450
35,100,5000,80581,790689
70,200,50000,80645,530723
35,0,1000000,76895,124243
20,20000,5000,88370,991373
33,18000,20000,98269,125401
20,90,20000,87875,820468
60,75,1000000,40254,638259
55,0,80000,9611,990710
22,35,80000,25727,387399
44,0,20000,42890,213459
23,100,5000,9098,39865
40,30,20000,54659,146499
40,0,100000,66723,275414
22,30,100000,96277,828839
23,10000,1000,41090,324415
60,0,1000000,80036,693158
33,100,1000000,15635,480497
33,18000,80000,77656,2520
20,200,5000,68562,863658
70,30,5000,50177,718489
24,0,1000000,56954,928660
30,0,80000,95083,609478
30,0,5000,39093,736608
33,0,50000,7797,727158
33,0,20000,24881,110127
21,0,5000,22494,388932
20,0,20000,16801,78099
35,75,20000,10901,244696
20,75,20000,43866,895816
35,0,1000000,90975,8877
24,0,1000,39614,36774
60,100,80000,50694,748415
22,100,20000,21598,197547
21,18000,5000,93534,329488
30,200,80000,49880,190496
24,30,100000,70800,598679
70,0,5000,3469,120455
55,100,80000,97477,141639
25,90,1000,42059,885453
24,0,50000,6060,905986
25,0,1000,2414,457172
24,90,20000,17931,30442
30,0,1000,62992,139384
22,20000,100000,17617,919576
35,75,5000,62503,159396
55,200,50000,88244,452594
21,18000,20000,15406,857339
60,0,100000,23610,278896
25,0,20000,9384,660749
20,35,1000000,54154,397089
44,10000,1000000,75111,608279
33,0,1000000,13526,887232
25,100,80000,71461,645489
70,0,50000,11171,415804
21,30,1000000,90278,508757
25,90,20000,78340,83748
44,200,20000,11855,411506
30,100,100000,18631,591345
25,0,80000,72673,242523
23,10000,5000,84942,229907
23,100,50000,16985,279743
33,0,100000,12931,976086
23,30,80000,82464,530196
22,0,5000,5214,228912
70,0,50000,15883,289539
44,0,80000,65487,868386
55,10000,5000,28280,941773
44,90,80000,3101,914345
24,0,1000,88511,993530
20,0,1000000,73440,629708
35,200,80000,46921,412529
44,0,80000,21713,733011
25,90,5000,53031,155836
21,90,50000,98949,367665
25,0,1000000,22445,110048
30,0,80000,36183,747126
30,18000,5000,86948,889805
60,75,1000000,77666,949815
35,20000,20000,1681,696563
30,0,80000,25562,482168
20,30,5000,89982,566316
44,0,80000,65654,341671
22,100,20000,32191,437490
35,0,1000000,78819,139341
33,10000,20000,24365,779444
25,0,100000,59675,18289
25,20000,100000,30471,392765
21,30,1000000,23381,479542
70,0,80000,91146,30991
40,20000,80000,14367,714358
30,10000,5000,41028,861889
60,10000,100000,64550,891414
40,0,20000,9444,675049
70,0,50000,39677,473534
23,0,1000000,9480,964521
25,0,1000000,28687,551923
20,75,1000000,22707,983229
40,200,100000,70475,633601
35,0,20000,48159,733409
25,200,20000,93980,429970
33,100,20000,12741,388463
30,90,5000,35511,330578
25,0,50000,18105,568588
35,0,1000,4716,690151
23,0,5000,22550,552702
30,90,100000,51006,579900
33,35,80000,76606,444814
23,30,100000,69859,871659
35,30,1000,34088,571417
35,18000,50000,23910,306466
35,0,100000,62377,256133
70,0,80000,92004,659310
25,20000,20000,24790,54514
22,0,5000,57924,590602
24,75,20000,80653,29272
23,0,100000,53859,698161
44,10000,1000,76594,246408
24,0,80000,82611,149875
44,100,1000000,58843,879858
23,75,20000,92017,671793
40,10000,1000,54571,335179
33,20000,100000,44742,257641
24,0,80000,42164,592066
55,30,100000,5086,708311
44,20000,20000,26140,620014
24,30,80000,36948,314063
22,0,20000,11386,915884
25,0,1000000,65872,42689
20,0,20000,15052,178472
55,90,80000,48046,848223
70,0,80000,28272,74882
35,100,5000,98753,109624
44,18000,80000,19938,359030
44,35,80000,32390,799583
20,0,50000,47726,737789
20,35,100000,16411,299729
21,0,80000,11126,400777
24,20000,100000,38986,256160
60,200,20000,46147,627263
33,10000,100000,68942,691369
60,200,1000,93417,782765
35,200,5000,92427,117490
23,200,50000,3293,500043
20,35,1000000,38934,314742
21,0,80000,77458,944048
21,90,1000000,79641,350655
24,100,20000,84524,615398
60,0,50000,87319,237772
70,30,100000,54974,76717
55,90,80000,1405,332959
33,100,20000,1832,545606
24,20000,1000,66456,601155
44,0,80000,7177,955483
33,0,1000000,56318,342763
40,0,20000,80227,112874
60,90,80000,49787,399748
20,0,100000,62991,967505
55,0,80000,82351,851045
44,90,1000000,26345,409719
44,0,50000,44356,32943
55,0,100000,71387,799008
44,30,50000,27683,318244
20,20000,1000,14049,951381
60,200,20000,45483,402383
44,100,1000,63119,167389
30,10000,50000,64807,243990
22,18000,50000,20998,420670
70,0,20000,54800,225395
24,18000,80000,5200,334193
55,20000,20000,17195,159554
21,75,1000,33207,386755
35,0,1000,31042,112154
24,0,100000,71281,524524
23,75,1000000,63030,306069
22,20000,5000,39639,236615
22,75,1000,50533,908210
21,20000,80000,73179,145072
23,0,50000,64249,963496
33,0,50000,50372,451842
40,30,100000,23560,104814
40,100,1000000,62108,630612
35,200,100000,95372,133800
30,200,20000,31646,122569
20,0,1000,66143,248707
70,0,1000,11949,736744
70,0,100000,80223,397641
24,35,20000,25756,473333
24,0,100000,32860,530231
25,20000,1000000,15058,538392
30,0,1000,96609,689157
60,20000,50000,37272,224211
40,90,50000,46025,864621
40,0,1000000,67142,665621
21,30,100000,95248,307841
23,100,80000,28069,505919
33,0,50000,94780,58749
44,20000,50000,18239,127407
22,90,80000,23838,176055
22,35,20000,62396,455231
40,0,50000,47651,447156
55,0,1000000,13701,970043
40,10000,5000,40301,82026
40,200,20000,11103,13323
20,10000,5000,20621,322432
60,0,80000,3862,236552
44,0,1000,31103,49498
70,90,80000,48703,790608
40,100,20000,52820,680646
40,18000,20000,75332,37910
44,20000,50000,35925,247467
22,10000,20000,67008,64867
70,0,50000,63591,561626
35,0,100000,19009,397144
33,30,1000000,29480,52289
20,30,5000,21540,407265
40,0,20000,53031,360935
60,0,50000,15166,195614
40,90,80000,26797,511788
22,0,20000,86953,196835
60,75,1000000,32681,116757
70,0,50000,37909,744511
60,20000,100000,95368,190880
70,0,1000,78856,468797
44,30,1000000,66430,611464
60,90,1000,54889,126829
23,20000,100000,86256,79491
44,200,20000,88315,836132
20,35,50000,28210,159137
21,0,5000,27499,952616
33,0,20000,64387,149788
24,0,50000,71110,174368
24,20000,50000,72345,964488
30,0,1000000,78466,311846
35,10000,1000000,12795,150716
21,20000,1000,31623,690704
44,0,50000,90544,496728
40,0,5000,47148,549623
60,0,50000,7888,958083
24,0,100000,79000,157087
44,10000,50000,21929,625157
70,200,50000,5588,285395
23,75,80000,64329,784771
30,0,80000,52692,272651
55,0,1000,35536,531803
22,35,20000,6433,852720
35,18000,5000,60342,499580
60,0,1000000,99198,906487
55,0,5000,11412,817992
60,0,20000,37196,927601
44,0,50000,82644,815348
60,100,80000,74784,107947
44,0,1000000,42963,690852
21,200,80000,21038,613371
